"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"POLES ENGAGE","EN_INDCi2100_COV_NDCp","World","Price|Carbon","US$2010/t CO2","",0,0.0273489020764827,0.0160659290850162,3.344363451004028,"","","","",36.48991012573242,62.73251342773438,58.49776840209961,56.11914443969727,53.83812713623047,52.42025756835938,"",51.61505508422852,"",51.63157653808594,"",55.78054809570312,"",59.33388900756836,"",59.99070358276367
"POLES ENGAGE","EN_NPi2100","World","Price|Carbon","US$2010/t CO2","",0,0.0273400302976369,0.0160708706825971,1.216166853904724,"","","","",1.095905184745789,1.049715995788574,1.048055529594421,1.04461944103241,1.029908418655396,1.019361138343811,"",0.990524172782898,"",0.9562873244285583,"",0.9126379489898682,"",0.9029468297958374,"",0.9020501375198364
"WITCH 5.0","EN_NPi2020_2500","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",10.693035929597,18.1073591970815,23.6088374524872,28.1168247532078,33.2584799080015,36.7720331752267,40.612109076246,44.9344080830574,49.7902071344574,55.19298641554069,61.18632546596091,67.8827052565708,75.33286648735992,83.6274494547579,92.81781394792552,102.995335462847
"WITCH 5.0","EN_NPi2020_2000f","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",20.4041325088858,34.5109103761227,44.96578874704009,53.53368236836519,63.3273741611395,70.0170209684604,77.3252553597447,85.55709989141809,94.78934259546152,105.072048014045,116.468975659038,129.195017296294,143.363001604892,159.139261614599,176.654871637572,196.041083854394
"REMIND 2.1","TechCost-SSP2-B1100-coalH","World","Price|Carbon","US$2010/t CO2","",0,2.2771,1.86,6.6254,"","","","",72.2225,96.0609,130.3762,178.6623,241.73,323.2819,363.6934,404.1056,"",484.9288,"",518.1604,"",551.3923,"",584.6244
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_3000_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",56.5293672163323,131.3071542497711,8.365227340508026,9.586947599632868,13.44909350372452,16.42719755630354,20.35709772618118,27.1003523939736,"",38.37043944148937,"",66.90377198121406,"",117.1888344111604,"",173.7040983831425
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_2500f","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",7.997215012447116,10.20669807173446,13.026620562959,16.62563564618795,21.21899224007246,27.08140857083506,34.56350244548626,44.11276090659779,"",71.85503921307514,"",117.0442872810605,"",190.6528106471148,"",310.5533388431024
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_800","World","Price|Carbon","US$2010/t CO2","",0,2.1478,1.7695,8.0251,"","","","",81.1417,103.5621,132.1762,168.696,215.3042,274.7892,334.2733,415.6535,"",527.9162,"",593.5175,"",590.0966,"",595.0714
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1400f_COV","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723452704652,"","","","",19.41397396208358,24.77769702266235,31.62331787123511,40.36025754413413,51.51105256132993,65.7426066489938,83.9060767368007,107.0877787208889,"",174.4347073519877,"",284.1357575291483,"",462.8272087145679,"",753.8967534015613
"WITCH 5.0","EN_NPi2020_3000","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",4.389776984011279,7.439924595844069,9.70922483493529,11.5655935711266,13.6780664488124,15.1208157738812,16.6988066658875,18.4721363217562,20.4676849027557,22.6908723008931,25.1574103384127,27.9098376144901,30.9776412946056,34.3941938576354,38.18155665326771,42.37311873492169
