"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"POLES ENGAGE","EN_NPi2020_500","World","GDP|PPP","billion US$2010/yr","",64709.6015625,77365.9375,91533.7109375,108667.9140625,"","","","",130665.84375,153047.59375,176317.484375,201421.390625,228808.078125,258991.96875,"",331295.75,"",415840.53125,"",509624.40625,"",618310.375,"",741451.625
"POLES ENGAGE","EN_NPi2020_1200f","World","GDP|PPP","billion US$2010/yr","",64709.6015625,77365.9375,91533.7109375,108667.9140625,"","","","",130665.84375,153047.59375,176317.484375,201421.390625,228808.078125,258991.96875,"",331295.75,"",415840.53125,"",509624.40625,"",618310.375,"",741451.625
"REMIND-MAgPIE 1.7-3.0","PEP_1p5C_full_NDC","World","GDP|PPP","billion US$2010/yr","",63354.9989,74253.8849,93719.0468,112173.4231,"","","","",133817.5398,156612.7243,177889.1972,198691.1144,220826.1966,244856.5112,267946.133,290626.2233,"",347307.5067,"",413183.9183,"",478918.0961,"",556718.5534
"POLES EMF33","EMF33_tax_hi_full","World","GDP|PPP","billion US$2010/yr",52318.51367,62356.08672000001,73745.71875,"",104696.3328,"","","","","",141169.4625,"",184526.9078,"",238300.1672,"",283602.8594,"",334848.5938,"",391571.7094,"",455290.8594,"",526346.4938
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_600_DR1p","World","GDP|PPP","billion US$2010/yr","","","","",112179.1443789871,"","","","",134000.4913798506,153358.6145674172,177969.0811518679,199456.6850037533,226166.4827756509,249521.1165746466,278579.4784035551,304126.0871001347,"",367305.5451929248,"",436290.5143942789,"",511121.6646145307,"",592504.18642758
"IMAGE 3.0","EN_INDCi2030_1200","World","GDP|PPP","billion US$2010/yr","",63593.00377960937,75837.96606671874,90506.408174375,112548.8244896875,"","","","",136289.3542996875,160415.048769375,184239.6456603125,208805.216760625,234044.7438003125,259447.558639375,"",313768.012720625,"",375415.85535,"",442751.042840625,"",516224.35613875,"",596236.4855724999
"COFFEE 1.1","EN_NPi2020_1200","World","GDP|PPP","billion US$2010/yr","","",71444.67764137166,85952.25572859513,103866.2440497459,"","","","",123281.2955459553,142568.546650927,161419.786971458,180005.6720165327,198543.3576595386,216864.9756697007,"",254437.2772767261,"",294525.2877197124,"",336382.6959029119,"",380942.6721311874,"",428051.7254862005
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","World","GDP|PPP","billion US$2010/yr","",64109.8737,75295.0275,92917.077,114751.1774,"","","","",137075.4797,159260.6075,182416.7047,205707.4566,230072.0889,255098.1491,281360.5557,307328.6509,"",367872.5503,"",436798.3067,"",507593.7339,"",591445.1525
"IMAGE 3.2","SSP2_SPA2_45I_RE","World","GDP|PPP","billion US$2010/yr","",63458.62539796875,75805.85891515625,91057.30977734376,102473.6782173437,"","","","",123867.3742951562,146035.3546703125,168052.2410403125,190943.255429375,214713.79807,238950.3703903125,264265.119899375,291777.40055875,321539.81271,353345.58975875,386937.25138875,422721.54588125,460514.31146125,500597.225640625,543009.16317,587419.4290425
"POLES ENGAGE","EN_INDCi2030_1000_NDCp","World","GDP|PPP","billion US$2010/yr","",64709.6015625,77365.9375,91533.7109375,108667.9140625,"","","","",130665.84375,153047.59375,176317.484375,201421.390625,228808.078125,258991.96875,"",331295.75,"",415840.53125,"",509624.40625,"",618310.375,"",741451.625
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1000f_NDCp","World","GDP|PPP","billion US$2010/yr","",64109.8737,75295.0275,92917.077,114751.1774,"","","","",137014.5185,159180.5612,181586.5435,204002.4706,228045.8663,252338.3586,278391.7328,304320.2589,"",364670.0131,"",432538.1003,"",502700.5341,"",587582.357
"REMIND 2.1","LeastTotalCost_CEA_brkLR15_SSP2_P50","World","GDP|PPP","billion US$2010/yr","",64109.8738,75283.7867,92916.7902,114692.0813,"","","","",136893.0735,158408.6324,180869.7901,202710.101,224947.0164,247384.0816,270558.1368,293182.4033,"",347610.3,"",412265.825,"",478749.1393,"",561332.9437
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200f_COV_NDCp","World","GDP|PPP","billion US$2010/yr","","","","",103694.4518111632,"","","","",124258.3777803486,142454.909091182,164490.2170406134,183304.2269366753,206369.479036535,226329.3974506743,251158.3423745967,272843.6838728382,"",325610.9262742552,"",382581.668417238,"",443899.0225033047,"",509752.4224724686
"REMIND-MAgPIE 1.7-3.0","EMF33_WB2C_nobeccs","World","GDP|PPP","billion US$2010/yr","",62912.32486,73641.58505,92970.30611,111553.3592,"","","","",130195.0954,148512.721,168392.2723,191498.6994,214963.7651,237631.5108,260143.9418,283951.9262,"",341295.8056,"",402772.0012,"",461448.1365,"",528139.1063
"REMIND-MAgPIE 1.5","SSP1-34","World","GDP|PPP","billion US$2010/yr","",62359,74470,"",111320,"","","","","",168080,"",241890,"",317020,"",390170,"",461560,"",526020,"",583220,"",629640
"GCAM 5.3","R_MAC_45_n0","World","GDP|PPP","billion US$2010/yr","",64634.2539322498,76433.02910473,90110.3059915806,106034.523210673,"","","","",125384.778723085,146988.803333955,168519.449327136,190857.822297733,213892.566643841,237169.633125274,261255.250018024,287122.434950304,314752.043605239,343726.647701966,373689.07118122,404955.687137627,437305.855693509,470974.330598285,505985.377414225,542023.577026047
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600f_COV","World","GDP|PPP","billion US$2010/yr","",64109.8737,75258.4828,92901.0956,106262.3174,"","","","",123664.6495,143435.7364,162542.8251,181706.3453,202167.2244,223019.7519,245523.1913,268096.2383,"",320932.6889,"",380889.9305,"",441114.7042,"",512324.8717
"IMAGE 3.2","SSP1_SPA1_34I_LI","World","GDP|PPP","billion US$2010/yr","",63458.62539796875,75805.85891515625,91057.30977734376,102473.6782173437,"","","","",123349.06448,152126.384219375,184681.6339203125,219045.06147,254208.3811503125,288821.2752096875,323156.00537,358240.00048125,393654.03287875,428311.20192125,461368.275150625,493650.83041875,524412.77021875,553475.7484106249,580513.258629375,604549.45116875
"POLES ENGAGE","EN_INDCi2030_1000f_COV","World","GDP|PPP","billion US$2010/yr","",64709.6015625,77365.9375,91533.7109375,99793.0234375,"","","","",122386.8984375,142483.703125,163631.984375,186420.203125,211001.796875,237920.203125,"",301937.5,"",374956.28125,"",454421.78125,"",545877.875,"",648928.5625
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800","World","GDP|PPP","billion US$2010/yr","","","","",112128.4002050387,"","","","",137780.5191801253,158259.5158279267,183418.4519715099,204984.6328226428,231438.0287005797,254362.3410899497,282960.5598976153,307888.005209285,"",369273.0803850808,"",436568.4089433622,"",510553.8090952694,"",591810.893859625
