AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME
1646105,16461,AF2,Bastion Airfield,"Lashkar Gah, Afghanistan",Afghanistan
1646201,16462,MWX,Muan International,"Muan, South Korea",South Korea
1646301,16463,MD1,Freeway,"Michellville, MD",United States
1646401,16464,NVI,Navoi Airport,"Navoi, Uzbekistan",Uzbekistan
1646402,16464,NVI,Navoi International,"Navoi, Uzbekistan",Uzbekistan
1646501,16465,AU1,Scherger,"Weipa, Australia",Australia
1646502,16465,AU1,Scherger,"Weipa, Australia",Australia
1646601,16466,VVC,Vanguardia,"Villavicencio, Colombia",Colombia
1646602,16466,VVC,Vanguardia,"Villavicencio, Colombia",Colombia
1646603,16466,VVC,Vanguardia,"Villavicencio, Colombia",Colombia
1646604,16466,VVC,Vanguardia,"Villavicencio, Colombia",Colombia
1646701,16467,CGQ,Longjia,"Changchun, China",China
1646801,16468,MS3,Philadelphia Municipal,"Philadelphia, MS",United States
1646901,16469,MN4,Wadena Municipal,"Wadena, MN",United States
1646902,16469,MN4,Wadena Municipal,"Wadena, MN",United States
1646903,16469,MN4,Wadena Municipal,"Wadena, MN",United States
1646904,16469,MN4,Wadena Municipal,"Wadena, MN",United States
1646905,16469,MN4,Wadena Municipal,"Wadena, MN",United States
1647001,16470,OH8,Bluffton Airport,"Bluffton, OH",United States
1647101,16471,SKT,Sialkot International,"Sialkot, Pakistan",Pakistan
1647102,16471,SKT,Sialkot International,"Sialkot, Pakistan",Pakistan
1647103,16471,SKT,Sialkot International,"Sialkot, Pakistan",Pakistan
1647201,16472,AA7,Independence Creek Airport,"Independence Creek, AK",United States
1647301,16473,BEC,Beech Factory,"Wichita, KS",United States
1647302,16473,BEC,Beech Factory,"Wichita, KS",United States
1647303,16473,BEC,Beech Factory,"Wichita, KS",United States
1647304,16473,BEC,Beech Factory,"Wichita, KS",United States
1647401,16474,GA4,Jackson County,"Jefferson, GA",United States
1647402,16474,GA4,Jackson County,"Jefferson, GA",United States
1647403,16474,GA4,Jackson County,"Jefferson, GA",United States
1647404,16474,GA4,Jackson County,"Jefferson, GA",United States
1647501,16475,DUR,King Shaka International,"Durban, South Africa",South Africa
1647502,16475,DUR,King Shaka International,"Durban, South Africa",South Africa
1647503,16475,DUR,King Shaka International,"Durban, South Africa",South Africa
1647504,16475,DUR,King Shaka International,"Durban, South Africa",South Africa
1647601,16476,HYD,Rajiv Gandhi International,"Hyderabad, India",India
1647602,16476,HYD,Rajiv Gandhi International,"Hyderabad, India",India
1647603,16476,HYD,Rajiv Gandhi International,"Hyderabad, India",India
1647604,16476,HYD,Rajiv Gandhi International,"Hyderabad, India",India
1647605,16476,HYD,Rajiv Gandhi International,"Hyderabad, India",India
1647606,16476,HYD,Rajiv Gandhi International,"Hyderabad, India",India
1647701,16477,QRO,Queretaro Intercontinental,"Queretaro, Mexico",Mexico
1647702,16477,QRO,Ingeniero F Espinoza Gutierrez International,"Queretaro, Mexico",Mexico
1647703,16477,QRO,Queretaro Intercontinental,"Queretaro, Mexico",Mexico
1647704,16477,QRO,Queretaro Intercontinental,"Queretaro, Mexico",Mexico
1647705,16477,QRO,Queretaro Intercontinental,"Queretaro, Mexico",Mexico
1647706,16477,QRO,Queretaro International,"Queretaro, Mexico",Mexico
1647801,16478,YLS,Lebel-sur-Quevillon Airport,"Lebel-sur-Quevillon, Canada",Canada
1647802,16478,YLS,Lebel-sur-Quevillon Airport,"Lebel-sur-Quevillon, Canada",Canada
1647901,16479,MA2,Turners Falls,"Montague, MA",United States
1647902,16479,MA2,Turners Falls,"Montague, MA",United States
1647903,16479,MA2,Turners Falls,"Montague, MA",United States
1647904,16479,MA2,Turners Falls,"Montague, MA",United States
1648001,16480,DQA,Saertu,"Daqing Shi, China",China
1648002,16480,DQA,Saertu,"Daqing Shi, China",China
1648101,16481,BYN,Bayankhongor Airport,"Bayankhongor, Mongolia",Mongolia
1648201,16482,BYF,Albert Bray,"Albert, France",France
1648202,16482,BYF,Albert Bray,"Albert, France",France
1648203,16482,BYF,Albert Bray,"Albert, France",France
1648204,16482,BYF,Albert Bray,"Albert, France",France
1648205,16482,BYF,Albert Bray,"Albert, France",France
1648301,16483,HMA,Khanty-Mansiysk Airport,"Khanty-Mansiysk, Russia",Russia
1648401,16484,JWN,Zanjan Airport,"Zanjan, Iran",Iran
1648402,16484,JWN,Zanjan Airport,"Zanjan, Iran",Iran
1648501,16485,MPI,Mamitupo Airport,"Mamitupo, Panama",Panama
1648601,16486,YZX,Greenwood Airport,"Greenwood, Canada",Canada
1648602,16486,YZX,Greenwood Airport,"Greenwood, Canada",Canada
1648701,16487,MA3,Taunton Municipal King Field,"Taunton, MA",United States
1648702,16487,MA3,Taunton Municipal King Field,"Taunton, MA",United States
1648703,16487,MA3,Taunton Municipal King Field,"Taunton, MA",United States
1648704,16487,MA3,Taunton Municipal King Field,"Taunton, MA",United States
1648705,16487,MA3,Taunton Municipal King Field,"Taunton, MA",United States
1648801,16488,SMQ,H.Asan,"Sampit, Indonesia",Indonesia
1648802,16488,SMQ,H.Asan,"Sampit, Indonesia",Indonesia
1648803,16488,SMQ,H.Asan,"Sampit, Indonesia",Indonesia
1648804,16488,SMQ,H.Asan,"Sampit, Indonesia",Indonesia
1648805,16488,SMQ,H.Asan,"Sampit, Indonesia",Indonesia
1648901,16489,AK1,Kelly Creek Airstrip,"Seward Peninsula, AK",United States
1649001,16490,AK2,Bear Fish Camp Airport,"Bear Fish Camp, AK",United States
1649101,16491,PNN,Princeton Municipal,"Princeton, ME",United States
1649201,16492,QTB,Tubarao Airport,"Tubarao, Brazil",Brazil
1649301,16493,LYG,Lianyungang Baitabu,"Jiangsu, China",China
1649302,16493,LYG,Lianyungang Baitabu,"Jiangsu, China",China
1649303,16493,LYG,Lianyungang Baitabu,"Jiangsu, China",China
1649401,16494,SA1,Thablotin Airport,"Thablotin, Saudi Arabia",Saudi Arabia
1649501,16495,CT2,Simsbury Airport,"Simsbury, CT",United States
1649601,16496,WV2,Logan County,"Logan, WV",United States
1649701,16497,AL6,H. L. Sonny Callahan,"Fairhope, AL",United States
1649801,16498,NY7,Skaneateles Aero Drome,"Skaneateles, NY",United States
1649901,16499,NY6,Fulton County,"Johnstown, NY",United States
1650001,16500,MN5,Red Wing Regional,"Red Wing, MN",United States
1650101,16501,MPE,Griswold,"Madison, CT",United States
1650201,16502,NC6,Henderson Oxford,"Oxford, NC",United States
1650202,16502,NC6,Henderson Oxford,"Oxford, NC",United States
1650203,16502,NC6,Henderson Oxford,"Oxford, NC",United States
1650204,16502,NC6,Henderson Oxford,"Oxford, NC",United States
1650301,16503,ME2,Islesboro Airport,"Islesboro, ME",United States
1650401,16504,PA3,Cherry Ridge,"Honesdale, PA",United States
1650402,16504,PA3,Cherry Ridge,"Honesdale, PA",United States
1650403,16504,PA3,Cherry Ridge,"Honesdale, PA",United States
1650404,16504,PA3,Cherry Ridge,"Honesdale, PA",United States
1650501,16505,AK3,Gold King Creek,"Fairbanks, AK",United States
1650601,16506,YOA,Ekati Airport,"Ekati, Canada",Canada
1650701,16507,CJJ,Cheongju International,"Cheongju, South Korea",South Korea
1650702,16507,CJJ,Cheongju International,"Cheongju, South Korea",South Korea
1650703,16507,CJJ,Cheongju International,"Cheongju, South Korea",South Korea
1650704,16507,CJJ,Cheongju International,"Cheongju, South Korea",South Korea
1650801,16508,AK4,Squaw Lake Airport,"Squaw Lake, AK",United States
1650901,16509,TN9,Gatlinburg-Pigeon Forge,"Sevierville, TN",United States
1651001,16510,NC7,Michael J. Smith Field,"Beaufort, NC",United States
1651002,16510,NC7,Michael J. Smith Field,"Beaufort, NC",United States
1651003,16510,NC7,Michael J. Smith Field,"Beaufort, NC",United States
1651004,16510,NC7,Michael J. Smith Field,"Beaufort, NC",United States
1651101,16511,IN3,Indianapolis Metro,"Indianapolis, IN",United States
1651201,16512,NY8,Mattituck Airport,"Mattituck, NY",United States
1651301,16513,NT2,Colomac Airport,"Colomac, Canada",Canada
1651401,16514,TBG,Tabubil Airport,"Tabubil, Papua New Guinea",Papua New Guinea
1651402,16514,TBG,Tabubil Airport,"Tabubil, Papua New Guinea",Papua New Guinea
1651403,16514,TBG,Tabubil Airport,"Tabubil, Papua New Guinea",Papua New Guinea
1651404,16514,TBG,Tabubil Airport,"Tabubil, Papua New Guinea",Papua New Guinea
1651405,16514,TBG,Tabubil Airport,"Tabubil, Papua New Guinea",Papua New Guinea
1651501,16515,WA9,Anderson Field,"Brewster, WA",United States
1651502,16515,WA9,Anderson Field,"Brewster, WA",United States
1651601,16516,RU4,Ostafyevo,"Moscow, Russia",Russia
1651701,16517,CA6,Chemehuevi Valley Airport,"Chemehuevi Valley, CA",United States
1651801,16518,YCE,James T. Field Memorial,"Centralia, Canada",Canada
1651802,16518,YCE,James T. Field Memorial,"Centralia, Canada",Canada
1651803,16518,YCE,James T. Field Memorial,"Centralia, Canada",Canada
1651804,16518,YCE,James T. Field Memorial,"Centralia, Canada",Canada
1651805,16518,YCE,James T. Field Memorial,"Centralia, Canada",Canada
1651901,16519,PA4,Carlisle Airport,"Carlisle, PA",United States
1652001,16520,DE2,Summit,"Middletown, DE",United States
1652002,16520,DE2,Summit,"Middletown, DE",United States
1652101,16521,BPI,Miley Memorial Field,"Big Piney, WY",United States
1652102,16521,BPI,Miley Memorial Field,"Big Piney, WY",United States
1652103,16521,BPI,Miley Memorial Field,"Big Piney, WY",United States
1652104,16521,BPI,Miley Memorial Field,"Big Piney, WY",United States
1652201,16522,LNV,Kunaye,"Londolovit, Papua New Guinea",Papua New Guinea
1652202,16522,LNV,Kunaye,"Londolovit, Papua New Guinea",Papua New Guinea
1652203,16522,LNV,Kunaye,"Londolovit, Papua New Guinea",Papua New Guinea
1652204,16522,LNV,Kunaye,"Londolovit, Papua New Guinea",Papua New Guinea
1652301,16523,YPD,Parry Sound Area Municipal,"Parry Sound, Canada",Canada
1652302,16523,YPD,Parry Sound Area Municipal,"Parry Sound, Canada",Canada
1652401,16524,PGC,Grant County,"Petersburg, WV",United States
1652501,16525,PA5,Brandywine,"West Chester, PA",United States
1652502,16525,PA5,Brandywine Regional,"West Chester, PA",United States
1652601,16526,MA4,Marshfield Municipal George Harlow Field,"Marshfield, MA",United States
1652602,16526,MA4,Marshfield Municipal George Harlow Field,"Marshfield, MA",United States
1652603,16526,MA4,Marshfield Municipal George Harlow Field,"Marshfield, MA",United States
1652604,16526,MA4,Marshfield Municipal George Harlow Field,"Marshfield, MA",United States
1652701,16527,MVC,Monroe County,"Monroeville, AL",United States
1652702,16527,MVC,Monroe County Aeroplex,"Monroeville, AL",United States
1652703,16527,MVC,Monroe County,"Monroeville, AL",United States
1652704,16527,MVC,Monroe County Aeroplex,"Monroeville, AL",United States
1652801,16528,VA5,Hanover County Municipal,"Richmond, VA",United States
1652901,16529,VII,Vinh,"Vinh City, Vietnam",Vietnam
1653001,16530,PPQ,Paraparaumu Airport,"Paraparaumu, New Zealand",New Zealand
1653101,16531,AZI,Al Bateen Executive,"Abu Dhabi, United Arab Emirates",United Arab Emirates
1653201,16532,OH9,Medina Municipal,"Medina, OH",United States
1653301,16533,JBQ,Dr. Joaquin Balaguer International,"Santo Domingo, Dominican Republic",Dominican Republic
1653401,16534,FL6,Airglades,"Clewiston, FL",United States
1653501,16535,TMU,Tambor Airport,"Tambor, Costa Rica",Costa Rica
1653601,16536,TOI,Troy Municipal,"Troy, AL",United States
1653602,16536,TOI,N Kenneth Campbell Field at Troy Municipal,"Troy, AL",United States
1653603,16536,TOI,Troy Municipal Airport at N Kenneth Campbell,"Troy, AL",United States
1653604,16536,TOI,Troy Municipal,"Troy, AL",United States
1653605,16536,TOI,Troy Municipal at N Kenneth Campbell Field,"Troy, AL",United States
1653606,16536,TOI,Troy Municipal at N Kenneth Campbell Field,"Troy, AL",United States
1653701,16537,LA1,Natchitoches Regional,"Notchitoches, LA",United States
1653801,16538,CTZ,Clinton Sampson County,"Clinton, NC",United States
1653901,16539,IN4,Eagle Creek Airpark,"Indianapolis, IN",United States
1654001,16540,ME3,Belfast Municipal,"Belfast, ME",United States
1654101,16541,OBE,Okeechobee County,"Okeechobee, FL",United States
1654102,16541,OBE,Okeechobee County,"Okeechobee, FL",United States
1654103,16541,OBE,Okeechobee County,"Okeechobee, FL",United States
1654201,16542,RBW,Lowcountry Regional,"Walterboro, SC",United States
1654301,16543,MA5,Northampton Airport,"Northampton, MA",United States
1654302,16543,MA5,Northampton Airport,"Northampton, MA",United States
1654303,16543,MA5,Northampton Airport,"Northampton, MA",United States
1654401,16544,NIS,Simberi,"Simberi Island, Papua New Guinea",Papua New Guinea
1654402,16544,NIS,Simberi,"Simberi Island, Papua New Guinea",Papua New Guinea
